20.935,1.92,-0.26,0.11
161.673,2.16,-0.5,0.11
168.78,1.92,-0.5,0.35
177.512,1.92,-0.5,0.35
185.722,1.92,-0.26,0.11
194.155,1.92,-0.26,0.11
196.657,1.92,-0.26,0.11
200.426,1.92,-0.26,0.11
211.086,2.16,-0.26,0.35
214.602,2.16,-0.26,0.35
217.087,2.16,-0.5,0.35
221.301,2.16,-0.5,0.35
226.277,2.16,-0.5,0.35
229.617,2.16,-0.5,0.35
233.36,2.16,-0.5,0.35
237.289,2.16,-0.26,0.35
241.203,2.16,-0.26,0.35
244.513,2.16,-0.26,0.35
248.679,2.16,-0.26,0.35
252.217,2.16,-0.26,0.11
267.495,2.16,-0.26,0.35
274.487,2.16,-0.26,0.35
284.318,2.16,-0.26,0.11
291.811,2.16,-0.26,0.11
298.826,2.16,-0.26,0.11
306.844,2.16,-0.26,0.11
311.333,2.16,-0.26,0.11
316.296,2.4,-0.26,0.35
322.719,2.4,-0.26,0.35
330.815,2.4,-0.26,0.35
334.808,2.4,-0.26,0.35
341.836,2.4,-0.26,0.35
350.712,2.64,-0.5,0.35
356.297,2.64,-0.5,0.35
362.785,2.64,-0.5,0.35
369.798,2.64,-0.5,0.35
380.434,2.64,-0.5,0.11
387.865,2.64,-0.5,0.11
395.309,2.64,-0.5,0.35
397.258,2.64,-0.5,0.35
402.44,2.64,-0.5,0.35
410.971,2.88,-0.5,0.35
416.854,2.88,-0.5,0.35
425.31,2.88,-0.5,0.35
428.66,3.12,-0.5,0.35
433.509,3.12,-0.5,0.35
437.01,3.12,-0.5,0.35
439.43,3.12,-0.5,0.35
442.837,3.6,-0.26,0.35
447.267,3.6,-0.26,0.35
450.613,3.6,-0.26,0.35
452.963,3.6,-0.26,0.35
455.975,3.6,-0.26,0.35
458.211,3.84,-0.26,0.11
461.216,3.84,-0.26,0.11
465.067,3.84,-0.26,0.11
469.059,3.84,-0.26,0.11
471.475,3.84,-0.26,0.11
473.885,3.84,-0.26,0.11
477.29,4.56,-0.26,0.11
480.809,4.56,-0.26,0.11
483.825,4.56,-0.26,0.11
486.297,4.56,-0.26,0.11
493.598,4.56,-0.26,0.11
496.32,4.56,-0.26,0.11
514.342,5.04,-0.26,0.11
529.651,5.04,-0.5,0.11
533.001,5.04,-0.5,0.11
540.833,5.28,-0.5,0.35
543.083,5.28,-0.5,0.35
547.27,5.28,-0.5,0.35
549.451,5.28,-0.5,0.35
551.427,5.28,-0.5,0.35
553.452,5.28,-0.5,0.35
559.877,5.76,-0.5,0.11
562.053,5.76,-0.5,0.11
565.988,5.76,-0.5,0.11
568.132,5.76,-0.5,0.11
569.996,5.76,-0.5,0.11
573.014,6,-0.5,0.11
575.487,6,-0.5,0.11
578.7,6,-0.5,0.11
582.076,6,-0.5,0.11
583.966,6,-0.5,0.11
587.684,6.72,-0.26,0.11
591.052,6.72,-0.26,0.11
596.843,6.72,-0.26,0.11
603.57,6.72,-0.26,0.35
607.35,6.72,-0.26,0.35
610.053,6.72,-0.26,0.35
614.869,6.72,-0.26,0.35
620.102,6.72,-0.26,0.35
631.813,6.72,-0.26,0.35
633.873,6.72,-0.26,0.35
638.436,6.96,-0.26,0.11
641.497,6.96,-0.26,0.11
643.901,6.96,-0.26,0.11
646.374,6.96,-0.26,0.11
654.026,7.2,-0.26,0.35
658.89,7.2,-0.26,0.35
662.249,7.2,-0.26,0.35
665.039,7.2,-0.26,0.35
669.888,7.44,-0.26,0.11
672.178,7.44,-0.26,0.11
676.636,7.44,-0.26,0.11
679.032,7.44,-0.26,0.11
682.14,7.44,-0.26,0.11
687.347,7.44,-0.26,0.11
690.645,7.44,-0.26,0.11
693.988,7.44,-0.26,0.11
697.406,7.44,-0.26,0.11
700.082,7.68,-0.5,0.11
702.341,7.68,-0.5,0.11
707.386,7.68,-0.5,0.11
709.41,7.68,-0.5,0.11
713.222,7.68,-0.5,0.11
716.937,7.68,-0.26,0.35
729.238,7.92,-0.26,0.35
735.973,7.92,-0.26,0.35
741.75,7.92,-0.26,0.35
744.419,7.92,-0.26,0.35
746.555,7.92,-0.26,0.35
749.517,7.92,-0.26,0.35
752.025,7.92,-0.26,0.35
754.554,7.92,-0.26,0.35
757.15,7.92,-0.26,0.35
759.543,7.92,-0.26,0.35
761.575,7.92,-0.26,0.35
763.958,7.92,-0.26,0.11
766.894,7.92,-0.26,0.11
769.231,7.92,-0.26,0.11
771.645,7.92,-0.26,0.11
773.878,7.92,-0.26,0.11
776.814,7.92,-0.26,0.11
780.686,7.92,-0.26,0.11
783.785,7.92,-0.26,0.11
787.732,7.92,-0.26,0.11
790.309,7.92,-0.26,0.11
792.626,7.92,-0.26,0.11
795.488,8.16,-0.26,0.35
798.214,8.16,-0.26,0.35
801.314,8.16,-0.26,0.35
806.175,8.16,-0.26,0.35
809.129,8.16,-0.26,0.35
812.988,8.88,-0.26,0.35
816.169,8.88,-0.26,0.35
819.768,8.88,-0.26,0.35
821.418,8.88,-0.26,0.35
822.722,8.88,-0.26,0.35
824.071,8.88,-0.26,0.35
827.643,9.36,-0.26,0.11
830.574,9.36,-0.26,0.11
832.616,9.36,-0.26,0.11
835.263,9.36,-0.26,0.11
838.022,9.36,-0.26,0.11
840.988,9.36,-0.26,0.11
842.903,9.6,-0.26,0.11
846.259,9.6,-0.26,0.11
848.713,9.6,-0.26,0.11
850.881,9.6,-0.26,0.11
853.029,9.6,-0.26,0.11
855.158,9.6,-0.26,0.11
858.176,10.08,-0.5,0.35
860.27,10.08,-0.5,0.35
862.884,10.08,-0.5,0.35
867.212,10.08,-0.5,0.35
871.039,10.08,-0.5,0.35
873.986,10.32,-0.26,0.11
875.914,10.32,-0.26,0.11
878.172,10.32,-0.26,0.11
880.644,10.32,-0.26,0.11
882.692,10.32,-0.26,0.11
884.921,10.32,-0.26,0.11
887.401,10.32,-0.26,0.11
