0.01621962,0.9980267,0.06065947,-2.197003
0.2578035,-0.0627905,0.964155,-34.92039
0.9660612,0,-0.2583132,270.9839
0,0,0,1
0.9997772,0.02094242,0.002617378,101.6179
0.02094235,-0.9997807,5.482626e-05,2.128592
0.002617951,0,-0.9999965,195.2483
0,0,0,1
0.01338492,0.998737,0.04842857,-1.68388
0.2660608,-0.05024422,0.9626459,-33.47158
0.9638634,0,-0.2663973,271.2709
0,0,0,1
0.9997992,0.01675438,0.01099386,100.7826
0.01675336,-0.9998596,0.0001842211,1.688787
0.0109954,0,-0.9999395,196.0963
0,0,0,1
0.01545608,0.9980267,0.0608585,-2.294201
0.2456675,-0.0627905,0.9673184,-36.46529
0.9692309,0,-0.2461532,271.0454
0,0,0,1
0.9998364,0.01675438,0.006805842,100.7864
0.01675399,-0.9998596,0.0001140437,1.68885
0.006806798,0,-0.9999768,195.6775
0,0,0,1
0.01811098,0.9977549,0.06447506,-2.194973
0.2698252,-0.06697045,0.9605776,-32.70167
0.962739,0,-0.2704324,271.4097
0,0,0,1
0.9997202,0.02094242,0.01099299,100.7747
0.02094115,-0.9997807,0.0002302704,2.110929
0.0109954,0,-0.9999395,196.0963
0,0,0,1
0.01297874,0.998737,0.04853899,-1.741284
0.2579869,-0.05024422,0.9648411,-34.61263
0.9660612,0,-0.2583131,271.238
0,0,0,1
0.9997992,0.01675438,0.01099386,100.7826
0.01675336,-0.9998596,0.0001842211,1.688787
0.0109954,0,-0.9999395,196.0963
0,0,0,1
0.01672722,0.9980267,0.06052146,-2.104354
0.2658716,-0.0627905,0.9619614,-33.44777
0.9638634,0,-0.2663973,271.2709
0,0,0,1
0.9998584,0.01675438,-0.0015706,101.6261
0.01675435,-0.9998596,-2.631807e-05,1.702922
-0.00157082,0,-0.9999987,194.8295
0,0,0,1
0.01257166,0.998737,0.04864602,-1.798726
0.2498949,-0.05024422,0.9669685,-35.75443
0.9681913,0,-0.250211,271.197
0,0,0,1
0.9998978,0.01256604,0.00680614,101.2114
0.01256575,-0.999921,8.553299e-05,1.271927
0.006806678,0,-0.9999768,195.6732
0,0,0,1
0.01866656,0.9974657,0.06865703,-2.413235
0.2616926,-0.07114934,0.9625251,-33.83192
0.9649707,0,-0.2623575,271.3816
0,0,0,1
0.9997992,0.01675438,0.01099386,100.7826
0.01675336,-0.9998596,0.0001842211,1.688787
0.0109954,0,-0.9999395,196.0963
0,0,0,1
0.01490229,0.998281,0.05668324,-2.035342
0.2538272,-0.05860945,0.9654723,-34.6675
0.9671348,0,-0.2542643,271.598
0,0,0,1
0.9997794,0.02094242,-0.001570474,101.6181
0.0209424,-0.9997807,-3.289679e-05,2.128597
-0.00157082,0,-0.9999987,194.8295
0,0,0,1
0.0175702,0.9977549,0.06462452,-2.293869
0.2617685,-0.06697045,0.9628043,-34.17507
0.9649708,0,-0.2623575,271.1289
0,0,0,1
0.9996654,0.02094242,0.01518049,100.3504
0.02094001,-0.9997807,0.0003179859,2.102042
0.01518382,0,-0.9998847,196.5176
0,0,0,1
